,word,match_rate
153,pubco,0.909048067860509
154,yappy,0.7309142318567389
155,famed,1.2480140029621651
156,hexed,0.7521879628382927
157,bawrs,1.3500067321933487
158,decry,1.2001481082536691
159,iddah,1.0025582334724654
160,dixit,0.7025043759256766
161,cased,1.604416318836677
162,rupia,1.341860778241551
163,toidy,1.1458193079305237
164,hodad,1.029823616534267
165,yukes,1.3298101521475696
166,gaffe,1.0409317355594452
167,annoy,1.1054934697724519
168,leugh,1.100511646694493
169,howay,1.0906826444055473
170,pixel,1.1166015887976302
171,linga,1.272047933216642
172,bayou,1.1920021543018715
173,lurgy,0.9986535613302814
174,lears,1.821731520129258
175,scrat,1.5311700552039855
176,prize,1.1895785646963781
177,homes,1.4581930793052376
178,scroo,1.1890399892284906
179,egest,1.2147569678201158
180,mopus,1.2426955702167766
181,verbs,1.3347246532920425
182,maple,1.3881109465463848
183,barfs,1.3493335128584893
184,judge,0.9313316278443516
185,salle,1.5232260670526458
186,shine,1.498047663928908
187,zineb,1.0742560926349805
188,flexo,1.0658408509492392
189,gismo,1.2974283021408375
190,rears,1.5875858354651946
191,khads,1.2756833176248823
192,begum,1.004847179210987
193,glade,1.3728288676450788
194,imams,1.2932543422647098
195,strad,1.5599838427359634
196,venae,1.120708226740272
197,skene,1.201157937255958
198,moten,1.3366096674296486
199,rugby,0.8803016022620169
200,goels,1.5274000269287733
201,khazi,0.9738790898074593
202,belit,1.2869260805170324
203,smolt,1.3627305776221894
204,morin,1.2579776491180827
205,ofays,1.4001615726403662
206,sural,1.5838158071899826
207,janny,0.8211256227278847
208,short,1.4044028544499798
209,swish,0.9249360441631884
210,haets,1.6477043220681298
211,owned,1.2023697320587048
212,musky,1.0540595125892016
213,gimps,1.1425878551231992
214,nodes,1.5674565773529017
215,lefty,1.123468426013195
216,furca,1.1271711323549212
217,exome,0.909990574929312
218,dribs,1.3063821192944662
219,gouks,1.1683048337148243
220,smews,1.0960683990844218
221,munts,1.2315874511915983
222,chiro,1.1588124410933083
223,learn,1.6013868318298101
224,mocus,1.2336071091961762
225,slime,1.5351420492796553
226,mokis,1.2927830887303082
227,nevis,1.4200888649522014
228,arcus,1.4929311969839774
229,prigs,1.2884744849872087
230,rente,1.175306314797361
231,yfere,0.9591355863740406
232,hiker,1.2496970512993133
233,crame,1.4433822539383332
234,irked,1.2918405816615053
235,naira,1.2187962838292716
236,stire,1.6755756025313047
237,nagas,1.1980611283156053
238,peisy,1.4586643328396391
239,miser,1.5995018176922042
240,vivda,0.9245994344957588
241,dolie,1.4217045913558637
242,weave,0.9759660697455231
243,umbel,1.1213814460751312
244,barmy,1.1454826982630941
245,louns,1.3916116870876531
246,didos,1.1992729231183519
247,viold,1.0453076612360308
248,fowth,0.815133970647637
249,guqin,0.8172882725191868
250,kayos,1.4388043624612898
251,finca,1.137875319779184
252,taths,1.2193348592971591
253,eliad,1.5351420492796553
254,dorts,1.4465463848121718
255,cooey,1.0367577756833177
256,dicty,0.9818903998922849
257,bobak,0.9565773529015753
258,lowse,1.48478524303218
259,tuile,1.3615861047529285
260,laked,1.3681836542345496
261,tarts,1.387908980745927
262,reefy,0.9591355863740406
263,agama,0.6908576814326107
264,thing,0.9758987478120371
265,shore,1.6040797091692474
266,nicks,1.1959741483775415
267,nunny,0.5681297966877609
268,akoya,0.9987208832637673
269,snaws,1.1554463444190117
270,writs,1.3222027736636597
271,doubt,1.0142049279655312
272,alive,1.4150397199407567
273,beaut,1.383936986670257
274,ibrik,0.8071899824962973
275,hemps,1.3033526322875992
276,towed,1.2113235492123333
277,crout,1.1681028679143666
278,mogul,1.002019658004578
279,halid,1.236703918136529
280,pecky,0.9948835330550694
281,eched,0.87363673084691
282,musit,1.2917732597280194
283,couth,0.9995287464655985
284,acron,1.3893227413491316
285,dynes,1.4182038508145953
286,gothy,0.9413625959337553
287,bundy,0.8559983842735963
288,seeps,1.0208024774471522
289,deeps,1.1928773394371885
290,plene,1.034603473811768
291,kukus,0.7435034334186078
292,petre,1.1079170593779453
293,putto,0.8786858758583547
294,darls,1.5654369193483237
295,warps,1.3865625420762084
296,shoji,1.17995152820789
297,emoji,1.1909250033660967
298,hiked,1.1232664602127373
299,omits,1.4085094923926216
300,rainy,1.3767335397872627
301,fills,1.0284771778645483
302,zines,1.398545846236704
303,bores,1.589942103137202
304,algor,1.3780799784569813
305,oliva,1.2938602396660832
306,midge,1.1505991652080247
307,vizor,0.9680220815941833
308,hafta,0.8535747946681028
309,mulla,0.9978456981284503
310,paled,1.4075669853238184
311,kneed,0.9331493200484718
312,fibre,1.1969166554463444
313,ptish,1.230981553790225
314,redan,1.539316009155783
315,exode,0.9294466137067456
316,zorro,0.6361249495085499
317,droll,1.0119159822270096
318,niece,1.0712939275615996
319,segno,1.5129931331627844
320,sceat,1.661034064898344
321,tunes,1.5073380907499663
322,mompe,1.0405278039585297
323,radon,1.4181365288811094
324,akkas,0.9736771240070015
325,jowly,0.7970916924734078
326,gandy,1.08798976706611
327,medii,1.0329877474081055
328,knelt,1.2239127507742023
329,evoke,0.9004981823077959
330,lowts,1.2851083883129124
331,teaks,1.6307391948296754
332,bucko,0.8696647367712401
333,groks,1.2763565369597414
334,leafy,1.3154032583815807
335,meses,1.021071765181096
336,synes,1.246128988824559
337,laths,1.4534805439612226
338,zedas,1.4915847583142587
339,blank,1.1032718459674162
340,japed,1.196243436111485
341,voled,1.1937525245725058
342,toxic,0.9808805708899959
343,reach,1.4206947623535748
344,nazzy,0.8287330012117948
345,pubsy,1.0566177460616668
346,pedro,1.3584892958125758
347,cucks,0.8867645078766662
348,baith,1.1749697051299313
349,magas,1.1309411606301334
350,gompa,1.150397199407567
351,bilby,0.7878012656523495
352,popes,1.3279924599434496
353,hents,1.4468156725461154
354,auras,1.349670122525919
355,giddy,0.7275481351824424
356,tacos,1.5398545846236704
357,onned,1.1273730981553791
358,bowed,1.0984246667564292
359,tsars,1.387908980745927
360,slogs,1.0990305641578026
361,grind,1.0878551231991382
362,morel,1.4208294062205467
363,asada,1.0327857816076478
364,weeke,0.6163323010636865
365,winna,0.9952874646559849
366,amman,0.7929850545307662
367,sabji,1.2792513800996366
368,runts,1.3774740810556079
369,slops,1.1337686818365424
370,tread,1.5482698263094117
371,loofa,1.0362865221489161
372,fever,0.8531708630671873
373,glove,1.1392890803823885
374,trist,1.247206139760334
375,creps,1.4625690049818232
376,pheon,1.237579103271846
377,beres,1.2827521206409047
378,corso,1.1890399892284906
379,sofar,1.5407297697589875
380,reeze,0.7573044297832233
381,pisos,1.1795475966069746
382,lames,1.6758448902652485
383,treck,1.211794802746735
384,boabs,1.2836946277097079
385,apply,0.9650599165208025
386,grata,1.0654369193483237
387,daals,1.2669314662717113
388,soyas,1.3258381580718999
389,amour,1.3693954490372964
390,gerne,1.064225124545577
391,dudes,1.230981553790225
392,nifle,1.2365019523360712
393,again,1.0379022485525784
394,slurp,1.3155379022485525
395,ulnar,1.3634711188905346
396,ettin,1.1567254611552444
397,noles,1.6295274000269289
398,gobar,1.2597280193887168
399,bohos,0.9929985189174633
400,kawas,1.0486737579103271
401,radgy,1.166756429244648
402,coati,1.3796957048606435
403,scail,1.518042278174229
404,helot,1.3283290696108792
405,motel,1.3510165611956375
406,tides,1.5491450114447287
407,coven,1.1505318432745388
408,jasey,1.4698397737983036
409,flown,0.9103945065302276
410,urubu,0.6047529285041067
411,kiddo,0.8721556483102195
412,nrtya,1.32550154840447
413,pinna,1.0726403662313182
414,curbs,1.1880974821596877
415,botas,1.512387235761411
416,cycle,0.9637134778510839
417,yugas,1.326713343207217
418,ugali,1.2427628921502625
419,opter,1.4151070418742426
420,laver,1.4336205735828733
421,ousts,1.1664198195772182
422,ootid,0.9878820519725326
423,easel,1.5232260670526458
424,lewis,1.4575198599703783
425,renos,1.6938871684394776
426,paned,1.3931600915578295
427,cunit,1.0620708226740272
428,muils,1.2972263363403798
429,jehus,1.211660158879763
430,ebike,0.9370539921906557
431,cotch,0.8090749966339034
432,upper,1.0696782011579373
433,theor,1.3926888380234281
434,unais,1.5508280597818769
435,idiot,0.9878820519725326
436,manes,1.6614379964992594
437,sawer,1.6625824693685203
438,gazoo,0.8758583546519456
439,edged,0.7180557425609263
440,pikey,1.1315470580315066
441,meech,0.8541806920694762
442,adyts,1.4194156456173421
443,boite,1.3599703783492663
444,ixias,1.1624478255015485
445,alios,1.681971186212468
446,padle,1.4075669853238184
447,lotah,1.3205870472599972
448,ragas,1.276827790494143
449,pudus,0.954961626497913
450,meare,1.3001211794802747
451,graip,1.269018446209775
452,quack,0.8768681836542346
453,noise,1.675306314797361
454,livre,1.2929177325972803
455,pheme,0.8632691530900768
456,chest,1.3703379561060993
457,lined,1.3342533997576411
458,azlon,1.2121314124141644
459,waves,1.4160495489430456
460,achoo,1.0010098290022889
461,valve,1.1351151205062608
462,mawks,1.2012925811229298
463,hydro,1.0656388851487815
464,muxed,0.9653292042547462
465,etude,1.0195906826444054
466,smith,1.2312508415241685
467,mends,1.412885418069207
468,pisco,1.322808671065033
469,cilia,1.0779587989767065
470,algos,1.5196580045778916
471,nenes,1.088191732866568
472,karma,0.9847179210986939
473,neant,1.2974283021408375
474,visie,1.2003500740541269
475,volar,1.3124410933081998
476,burro,0.9119429110004039
477,doeth,1.266258246936852
478,ecrus,1.5006732193348593
479,dekes,1.1534940083479197
480,seepy,1.1787397334051435
481,facts,1.3069880166958394
482,pours,1.3885822000807864
483,gambo,1.1138413895247072
484,mensa,1.6614379964992594
485,swept,1.3244917194021812
486,oafos,1.2422243166823752
487,shock,1.1334320721691127
488,roams,1.6190251784031238
489,potts,1.128315605224182
490,piker,1.272115255150128
491,tings,1.2860508953817154
492,fount,1.0203985458462368
493,daunt,1.2315874511915983
494,battu,0.9555675238992863
495,licit,0.886023966608321
496,cider,1.3221354517301738
497,fords,1.292177191328935
498,palms,1.3998249629729367
499,wheep,0.7856469637807998
500,copes,1.471253534401508
501,whelm,1.020061936178807
502,usnea,1.6992729231183519
503,staid,1.5414029890938468
504,dosai,1.6199003635384408
505,patka,0.9146357883398412
506,gamas,1.1309411606301334
507,drome,1.3587585835465195
508,licks,1.2103810421435304
509,aldea,1.2552174498451596
510,snowy,1.1999461424532112
511,quods,1.1193617880705533
512,waker,1.3354651945603877
513,syphs,0.8803016022620169
514,stumm,1.0118486602935237
515,chore,1.3072573044297833
516,silts,1.182846371347785
517,topee,1.1166015887976302
518,zeins,1.398545846236704
519,likin,0.8467752793860239
520,topic,1.1114177999192136
521,waved,1.1480409317355595
522,worse,1.5491450114447287
523,anear,1.3672411471657466
524,rayah,1.0070014810825367
525,clipe,1.2380503568062475
526,teloi,1.4783223374175307
527,thesp,1.3794264171266999
528,dusts,1.0313046990709573
529,pooch,0.7327319240608591
530,lunts,1.3131143126430591
531,vinny,0.7095731789416992
532,purda,1.2340110407970917
533,zonda,1.1500605897401373
534,widen,1.175104348996903
535,jonty,0.9363807728557965
536,mosed,1.5003366096674295
537,hussy,0.9184058166150532
538,escar,1.730846909923253
539,appay,0.7309142318567389
540,tonic,1.1788070553386294
541,tavah,0.8312239127507742
542,budos,1.2255957991113504
543,cures,1.5006732193348593
544,retia,1.656119563753871
545,maile,1.5156860105022216
546,undee,1.010636865490777
547,quois,1.227211525515013
548,vangs,1.250033660966743
549,kytes,1.3680490103675778
550,rends,1.5587720479332166
551,taiga,1.0468560657062072
552,abets,1.6335667160360845
553,licht,1.0159552982361653
554,potae,1.537229029217719
555,funks,1.0375656388851489
556,repas,1.7399353709438534
557,sicht,1.2218930927696243
558,mobes,1.4440554732731925
559,ceorl,1.4114716574660024
560,torte,1.2627575063955836
561,snarl,1.613100848256362
562,might,0.9087787801265652
563,genas,1.626430591086576
564,washy,1.2235761411067725
565,etats,1.5177729904402855
566,boink,1.0356133028140568
567,perog,1.3040258516224585
568,coden,1.2706341726134374
569,crown,1.0436919348323683
570,moity,1.12636326915309
571,helos,1.5397199407566986
572,murky,0.9124814864682914
573,gaitt,1.0468560657062072
574,dance,1.384071630537229
575,grail,1.3508145953951798
576,deads,1.4611552443786187
577,mivvy,0.6424532112562272
578,fugio,0.9695031641308738
579,ursid,1.3810421435303621
580,burin,1.104416318836677
581,mimsy,1.0305641578026121
582,lotus,1.400565504241282
583,frons,1.339841120236973
584,durst,1.3298101521475696
585,devis,1.3724249360441632
586,parae,1.2998518917463309
587,mands,1.405143395718325
588,sarin,1.6588797630267942
589,ethic,1.2101790763430726
590,whirs,1.2234414972398007
591,bribe,1.122593240877878
592,rorty,0.992325299582604
593,nymph,0.8125757371751716
594,billy,0.7878012656523495
595,gighe,0.9558368116332301
596,kalif,1.1219873434765046
597,breds,1.4548269826309412
598,cutey,1.1487141510704186
599,mincy,0.9534805439612226
600,modoc,0.7751447421569948
601,allin,1.1544365154167229
602,yeses,1.0263901979264844
603,dwalm,1.054463444190117
604,balms,1.3632691530900767
605,yucca,0.9122795206678336
606,cyder,1.2001481082536691
607,loped,1.2941295274000268
608,kagus,1.2817422916386159
609,smeek,1.134037969570486
610,ylems,1.4131547058031506
611,peags,1.5590413356671604
612,comps,1.1955028948431399
613,nobly,1.0348054396122257
614,cocoa,0.8710784973744446
615,pedon,1.279722633634038
616,hithe,1.0669180018850142
617,etrog,1.3803689241955028
618,dumps,1.1075804497105157
619,magic,1.114043355325165
620,bendy,1.093914097212872
621,seely,1.260535882590548
622,spawn,1.3077958798976708
623,oxids,1.2210852295677932
624,hakus,1.294062205466541
625,grads,1.4489026524841793
626,abacs,1.119765719671469
627,focus,1.15531170055204
628,hides,1.4503837350208697
629,hayed,1.3089403527669314
630,stony,1.3536421166015888
631,slims,1.1067725865086846
632,tonka,1.289215026255554
633,ident,1.3288003231452807
634,tansu,1.4995960683990843
635,whirr,0.7833580180422782
636,glike,1.1730173690588395
637,votes,1.4563080651676317
638,sigri,1.13612494950855
639,cades,1.604416318836677
640,layed,1.4131547058031506
641,snail,1.5945199946142454
642,fykes,1.213679816884341
643,ousia,1.6382792513800997
644,nevus,1.330618015349401
645,wings,1.132354921233338
646,toile,1.4783223374175307
647,junta,1.082334724653292
648,chair,1.2722498990170998
649,regia,1.545038373502087
650,lavvy,0.8646829136932813
651,fatty,0.8815807189982496
652,bippy,0.706005116466945
653,hoody,0.7671334320721691
654,bunco,0.9764373232799246
655,zupan,1.0135990305641578
656,spend,1.4126161303352631
657,phubs,1.02861182173152
658,sluse,1.293052376464252
659,dwine,1.175104348996903
660,piety,1.24727346169382
661,pyrus,1.2393294735424802
662,mogue,1.196243436111485
663,glows,1.1740271980611283
664,kutch,0.8053049683586913
665,ngana,0.7579776491180826
666,piton,1.1878955163592297
667,spalt,1.4758987478120371
668,qipao,1.169651272384543
669,pakka,0.6859431802881378
670,redly,1.2910327184596742
671,furzy,0.7516493873704053
672,arhat,1.0777568331762488
673,fumer,1.1442709034603473
674,addin,1.0923656927426955
675,cardy,1.1924060859027872
676,zooea,1.1866163996229973
677,clegs,1.3634711188905346
678,dhals,1.3968627978995556
679,deshi,1.4503837350208697
680,meany,1.379291773259728
681,lenos,1.6295274000269289
682,cines,1.5113774067591221
683,sneap,1.6611687087653157
684,busti,1.2549481621112157
685,belts,1.4470849602800593
686,weans,1.5838158071899826
687,globe,1.20311027332705
688,decad,1.1643328396391543
689,tinks,1.2814056819711863
690,bally,0.9285041066379427
691,yokes,1.4465463848121718
692,onsen,1.3953817153628651
693,lover,1.3201831156590818
694,iddat,1.1013195098963242
695,terry,1.1135047798572775
696,pogey,1.1634576545038373
697,planh,1.1567927830887303
698,lotte,1.1983977379830348
699,clies,1.525784300525111
700,femes,1.0953951797495625
701,deedy,0.7583815807189983
702,acnes,1.6520802477447152
703,rubli,1.118823212602666
704,lolos,0.9814191463578834
705,rapes,1.7399353709438534
706,manse,1.6614379964992594
707,wiped,1.1077150935774875
708,sabha,1.1064359768412548
709,gamer,1.417732597280194
710,afear,1.2218257708361384
711,adraw,0.9662043893900633
712,outta,1.1469637807997846
713,slaps,1.247206139760334
714,tarka,1.0607917059377945
715,goyle,1.245253803689242
716,tomia,1.3890534536151877
717,misdo,1.3518917463309545
718,sayee,1.4470176383465734
719,popsy,1.05756025313047
720,watch,0.9975090884610206
721,riped,1.3312239127507741
722,baths,1.3351285848929582
723,tails,1.603473811767874
724,dinna,1.0923656927426955
725,conin,0.9501144472869261
726,bunya,1.104550962703649
727,skool,1.0943853507472734
728,khors,1.2886764507876667
729,hulks,1.1075804497105157
730,lacet,1.4550962703648849
731,lazes,1.553655580988286
732,seams,1.4416992056011848
733,slyly,0.8321664198195772
734,joins,1.2697589874781203
735,doats,1.5686683721556482
736,proke,1.2993806382119295
737,kingy,0.8881782684798707
738,ranny,1.096808940352767
739,raker,1.260468560657062
740,swoun,1.2324626363269153
741,gular,1.261343745792379
742,sedum,1.3836003770028276
743,opera,1.6070418742426282
744,perns,1.5390467214218393
745,redia,1.5995018176922042
746,tekke,0.7700282752120641
747,appel,1.235492123333782
748,waist,1.4443247610071361
749,bolds,1.269287733943719
750,steer,1.395651003096809
751,podgy,0.907163053722903
752,humfs,0.9874107984381312
753,stagy,1.364952201427225
754,opgaf,1.0721017907634307
755,skeos,1.2886091288541808
756,swerf,1.3162784435168977
757,rhyta,1.2356940891342398
758,pians,1.5127238454288408
759,ulans,1.5050491450114447
760,diver,1.230846909923253
761,penny,0.9583950451056954
762,nanua,0.8308199811498587
763,onlap,1.3340514339571832
764,loyal,1.1199003635384408
765,bohea,1.4019119429110003
766,lirks,1.3656254207620844
767,senti,1.596808940352767
768,pleon,1.3417934563080651
769,daman,0.9650599165208025
770,syned,1.4182038508145953
771,mools,1.134037969570486
772,baked,1.2498316951662851
773,rungs,1.2663928908038238
774,brace,1.4065571563215296
775,melba,1.351555136663525
776,sotto,0.9759660697455231
777,dealt,1.4839100578968627
778,bikes,1.3771374713881783
779,fecit,1.1545711592836947
780,flyer,1.1932812710381042
781,sidhe,1.4503837350208697
782,rengs,1.5043086037430995
783,alkyd,1.09775144742157
784,veney,0.8580180422781742
785,strag,1.5055203985458463
786,apode,1.4806112831560523
787,aigas,1.2582469368520264
788,torts,1.2744715228221355
789,sooth,1.1058974013733673
790,stean,1.73751178133836
791,algin,1.272047933216642
792,gummy,0.6186212468022082
793,nduja,1.0257169785916251
794,ratan,1.167564292446479
795,durum,0.8136528881109465
796,acies,1.7122660562811365
797,unios,1.4373906018580853
798,punts,1.2313181634576544
799,filos,1.3356671603608457
800,blype,1.0885956644674835
801,molal,1.1145819307930525
802,tiara,1.2277501009829002
803,ratal,1.181971186212468
804,lowen,1.264440554732732
805,dawts,1.3364750235626768
806,iddut,0.8711458193079306
807,indew,1.175104348996903
808,surfs,1.0033660966742965
809,brims,1.2869260805170324
810,abaci,0.9596068399084422
811,troke,1.3757237107849738
812,mimed,1.0329877474081055
813,rosha,1.5963376868183654
814,elate,1.3118351959068264
815,tilak,1.2763565369597414
816,cycas,1.161909250033661
817,ornis,1.5454423051030026
818,jives,1.223172209505857
819,mercy,1.1806920694762353
820,dimes,1.473071226605628
821,cries,1.5901440689376598
822,affix,0.7966877608724923
823,ought,0.9738790898074593
824,ansas,1.080449710515686
825,besti,1.4928638750504915
826,romer,1.1866837215564832
827,gisms,0.9902383196445402
828,which,0.6281136394237242
829,logon,0.8786858758583547
830,weels,1.1775952605358826
831,lefts,1.4056146492527266
832,grove,1.2036488487949375
833,hunky,0.8110273327049953
834,peter,1.1079170593779453
835,sorex,1.4959606839908441
836,onely,1.3473811767873973
837,hinny,0.7875319779184058
838,folie,1.3239531439342938
839,brose,1.589942103137202
840,gadjo,1.040325838158072
841,waste,1.5927696243436111
842,clash,1.3680490103675778
843,baloi,1.3576814326107445
844,fiats,1.4436515416722768
845,laigh,1.1822404739464119
846,sills,0.9541537632960818
847,hocus,1.2109196176114179
848,pensy,1.398478524303218
849,oulks,1.2848391005789686
850,druid,0.9409586643328396
851,tiddy,0.8386293254342265
852,filar,1.307526592163727
853,oxmen,1.1297293658273866
854,spume,1.36387505049145
855,barms,1.4276289215026257
856,herby,1.1305372290292177
857,spazz,1.0434899690319106
858,snits,1.1684394775817961
859,sings,1.057358287330012
860,turds,1.3298101521475696
861,stive,1.4290426821058302
862,sesey,1.0263901979264844
863,reiks,1.5598491988689915
864,botew,1.155042412818096
865,macas,1.1565908172882726
866,cloak,1.2181903864278982
867,locum,1.0276693146627172
868,pards,1.483640770162919
869,fovea,1.282482832906961
870,grots,1.3920829406220547
871,yeesh,1.1563215295543288
872,waler,1.4566446748350612
873,nuddy,0.7402046586777973
874,wudus,0.8776087249225798
875,beare,1.263296081863471
876,caved,1.2163053722902921
877,unsay,1.4288407163053722
878,tecum,1.1433957183250303
879,mythi,0.9491046182846371
880,luces,1.4363134509223106
881,ronne,1.253803689241955
882,gelds,1.3922849064225125
883,fieri,1.0811229298505454
884,hyena,1.3566042816749697
885,dunno,0.8894573852161034
886,sculp,1.1602935236299987
887,brock,0.9777164400161573
888,nitto,1.035545980880571
889,geeks,1.0990305641578026
890,tirrs,1.247206139760334
891,dores,1.6462232395314393
892,ering,1.3441497239800726
893,limpa,1.2396660832099098
894,metic,1.2328665679278308
895,abers,1.7033795610609936
896,begun,1.0719671468964589
897,gimpy,0.8604416318836677
898,posca,1.4635115120506261
899,stoln,1.4298505453076613
900,tuple,1.2340110407970917
901,ramus,1.5022889457385216
902,mahem,1.1315470580315066
903,expos,1.3498047663928907
904,hence,0.9213006597549481
905,anted,1.4695031641308738
906,fubsy,0.9785916251514744
907,quibs,1.0358152686145146
908,chimo,1.0129258112292985
909,ferns,1.4610206005116466
910,fosse,1.249966339033257
911,scowl,1.1996768547192675
912,avers,1.6395583681163324
913,hurry,0.776827790494143
914,gyred,1.17449845159553
915,mesem,1.021071765181096
916,grand,1.2285579641847313
917,fauts,1.3541806920694763
918,adapt,0.9737444459404874
919,tapus,1.4322068129796688
920,ruach,1.1827790494142991
921,jeune,0.8613841389524707
922,glume,1.1231991382792514
923,fiqhs,0.933822539383331
924,hundo,1.0193887168439477
925,cough,0.8884475562138144
926,seism,1.3009963646155918
927,ninja,0.9431129662043893
928,cross,1.1890399892284906
929,suete,1.2875992998518917
930,lotas,1.6307391948296754
931,bonds,1.2548808401777298
932,jugum,0.48350612629594725
933,brays,1.432947354248014
934,oldly,0.8713477851083883
935,bangs,1.3138548539114043
936,gunge,0.9561734213006597
937,dense,1.2602665948566043
938,imido,0.9118082671334321
939,elops,1.562138144607513
940,gundi,0.979803419954221
941,rolls,1.2799245994344957
942,tayra,1.1057627575063955
943,nabby,0.9140972128719537
944,hypha,0.8608455634845833
945,ribas,1.5549346977245186
946,tarzy,1.1361922714420358
947,wazoo,0.833243570755352
948,styes,1.2550828059781878
949,rayas,1.317153628652215
950,mayst,1.3999596068399085
951,skier,1.5598491988689915
952,slump,1.169651272384543
953,riles,1.681028679143665
954,mudar,1.2342803285310353
955,powan,1.1749023831964454
956,seirs,1.4468829944796016
957,rares,1.5875858354651946
958,fanal,0.9488353305506935
959,abura,1.0253803689241956
960,yabba,0.6943584219738791
961,aguti,1.2373098155379023
962,heaty,1.3655580988285985
963,pirls,1.4050087518513532
964,toned,1.3560657062070822
965,units,1.3588932274134913
966,nival,1.2064090480678604
967,powny,0.9122121987343477
968,rybat,1.2215564831021948
969,poult,1.1128315605224182
970,rawks,1.3471792109869396
971,meums,1.2115255150127913
972,sober,1.589942103137202
